text,label
"هل هو معالج أم طبيعي؟",ask_nutrition_facts
"هل هو خالي من الصويا؟",ask_nutrition_facts
"كمية الكوليسترول فيه كام؟",ask_nutrition_facts
"هل هو مصدر جيد للكالسيوم؟",ask_nutrition_facts
"ما هي السعرات الحرارية من الدهون؟",ask_nutrition_facts
"هل هو مناسب لمرضى الضغط؟",ask_nutrition_facts
"هل يحتوي على زيوت مهدرجة؟",ask_nutrition_facts
"هل هو مناسب للنباتيين (vegetarian)؟",ask_nutrition_facts
"ما هو حجم الحصة الموصى به؟",ask_nutrition_facts
"كم عدد الحصص في العبوة؟",ask_nutrition_facts
"هل يحتوي على ألوان صناعية؟",ask_nutrition_facts
"هل هو غير معدل وراثياً (GMO-free)؟",ask_nutrition_facts
"هل هو مناسب للرياضيين؟",ask_nutrition_facts
"كمية السكر المضاف كام؟",ask_nutrition_facts
"هل يعتبر وجبة خفيفة صحية؟",ask_nutrition_facts
"هل هو مناسب لنظام غذائي منخفض الكربوهيدرات؟",ask_nutrition_facts
"ما هي نسبة الدهون غير المشبعة؟",ask_nutrition_facts
"هل هو معتمد كمنتج حلال؟",ask_nutrition_facts
"هل يحتوي على مكسرات؟",ask_nutrition_facts
"ما هي قائمة المكونات المسببة للحساسية؟",ask_nutrition_facts
"هل هو طعام كامل (whole food)؟",ask_nutrition_facts
"فيه كام كالوري؟",ask_nutrition_facts
"ده صحي ولا لأ؟",ask_nutrition_facts
"ينفع للدايت ولا هيبوظه؟",ask_nutrition_facts
"سكر كتير ولا قليل؟",ask_nutrition_facts
"عايز أعرف معلوماته الغذائية.",ask_nutrition_facts
"البروتين بتاعه كام؟",ask_nutrition_facts
"فيه جلوتين؟",ask_nutrition_facts
"دهونه قد إيه؟",ask_nutrition_facts
"ممكن أعرف سعراته؟",ask_nutrition_facts
"الكارب فيه عالي؟",ask_nutrition_facts
"ينفع للكيتو؟",ask_nutrition_facts
"فيه مواد صناعية؟",ask_nutrition_facts
"مناسب لمرضى السكر؟",ask_nutrition_facts
"هل هو دايت؟",ask_nutrition_facts
"فيه صوديوم كتير؟",ask_nutrition_facts
"ده يعتبر أكل صحي؟",ask_nutrition_facts
"أورجانيك؟",ask_nutrition_facts
"فيه حساسية من حاجة؟",ask_nutrition_facts
"هو فيجان؟",ask_nutrition_facts
"ممكن أشوف جدول القيمة الغذائية؟",ask_nutrition_facts
"How many calories are in this product?",ask_nutrition_facts
"Can you tell me its nutritional value?",ask_nutrition_facts
"Is this suitable for a diet?",ask_nutrition_facts
"Does it contain a lot of sugar?",ask_nutrition_facts
"How much protein does it have?",ask_nutrition_facts
"Is this product gluten-free?",ask_nutrition_facts
"Is it high in fat?",ask_nutrition_facts
"Is it suitable for a keto diet?",ask_nutrition_facts
"Can I get the calorie details?",ask_nutrition_facts
"Does it contain any preservatives?",ask_nutrition_facts
"Is it suitable for diabetics?",ask_nutrition_facts
"What's the carbohydrate content?",ask_nutrition_facts
"Is this a low-fat cheese?",ask_nutrition_facts
"Does it contain saturated fat?",ask_nutrition_facts
"Nutritional value per 100g, please.",ask_nutrition_facts
"Does it contain any ingredients that could cause allergies?",ask_nutrition_facts
"Is this product vegan?",ask_nutrition_facts
"Is it lactose-free?",ask_nutrition_facts
"How much sodium does it contain?",ask_nutrition_facts
"Is it organic?",ask_nutrition_facts
"What's the fiber content?",ask_nutrition_facts
"Is it low-sodium?",ask_nutrition_facts
"What vitamins and minerals does it contain?",ask_nutrition_facts
"Does it contain any artificial sweeteners?",ask_nutrition_facts
"What is the source of its protein?",ask_nutrition_facts
"Is this a full-fat product?",ask_nutrition_facts
"Is it suitable for children?",ask_nutrition_facts
"Can I see the nutrition facts table?",ask_nutrition_facts
"Is it processed or natural?",ask_nutrition_facts
"Is it soy-free?",ask_nutrition_facts
"What's the cholesterol content?",ask_nutrition_facts
"Is it a good source of calcium?",ask_nutrition_facts
"What are the calories from fat?",ask_nutrition_facts
"Is it suitable for people with high blood pressure?",ask_nutrition_facts
"Does it contain hydrogenated oils?",ask_nutrition_facts
"Is it suitable for vegetarians?",ask_nutrition_facts
"What is the recommended serving size?",ask_nutrition_facts
"How many servings per container?",ask_nutrition_facts
"Does it contain artificial colors?",ask_nutrition_facts
"Is it non-GMO?",ask_nutrition_facts
"Is it suitable for athletes?",ask_nutrition_facts
"How much added sugar does it have?",ask_nutrition_facts
"Is this considered a healthy snack?",ask_nutrition_facts
"Is it suitable for a low-carb diet?",ask_nutrition_facts
"What's the unsaturated fat content?",ask_nutrition_facts
"Is it certified as a halal product?",ask_nutrition_facts
"Does it contain nuts?",ask_nutrition_facts
"What is the list of allergenic ingredients?",ask_nutrition_facts
"Is this a whole food?",ask_nutrition_facts
"أحفظ المنتج ده إزاي؟",how_to_store_product
"إيه أفضل طريقة لتخزينه؟",how_to_store_product
"أحطه في التلاجة ولا بره؟",how_to_store_product
"هل لازم أحفظه في مكان بارد وجاف؟",how_to_store_product
"بعد ما أفتحه، أحفظه إزاي؟",how_to_store_product
"هل يمكن تجميده؟",how_to_store_product
"مدة صلاحيته بعد الفتح قد إيه؟",how_to_store_product
"هل يتأثر بالضوء المباشر؟",how_to_store_product
"إزاي أحافظ عليه طازج لأطول فترة؟",how_to_store_product
"هل لازم يتلف في حاجة معينة؟",how_to_store_product
"ما هي درجة الحرارة المثلى للتخزين؟",how_to_store_product
"هل يمكن تخزينه في عبوته الأصلية؟",how_to_store_product
"هل يحتاج إلى تهوية؟",how_to_store_product
"ماذا أفعل إذا تغير لونه أو رائحته أثناء التخزين؟",how_to_store_product
"هل يمكنني نقله إلى وعاء آخر؟",how_to_store_product
"هل يتأثر بالرطوبة؟",how_to_store_product
"كم من الوقت يمكن تخزينه قبل الفتح؟",how_to_store_product
"هل يجب إبعاده عن مصادر الحرارة؟",how_to_store_product
"كيفية تخزين البقايا؟",how_to_store_product
"هل هناك أي نصائح لتمديد فترة صلاحيته؟",how_to_store_product
"هل يتطلب تخزينًا خاصًا؟",how_to_store_product
"كيف أحميه من الحشرات؟",how_to_store_product
"هل يمكن تركه في درجة حرارة الغرفة؟",how_to_store_product
"هل يجب وضعه في حاجة محكمة الغلق؟",how_to_store_product
"ما هي أفضل ممارسات التخزين لهذا المنتج؟",how_to_store_product
"هل يفسد إذا تركته خارج الثلاجة؟",how_to_store_product
"كيفية تخزين الخضروات الورقية للحفاظ عليها؟",how_to_store_product
"هل يمكن تخزين اللحوم المجمدة مرة أخرى بعد إذابتها؟",how_to_store_product
"ما هي الطريقة الصحيحة لتخزين الخبز؟",how_to_store_product
"هل يمكن تخزين الأدوية في الحمام؟",how_to_store_product
"إزاي أحفظ الأعشاب الطازجة؟",how_to_store_product
"هل يمكن تخزين البطاطس في الثلاجة؟",how_to_store_product
"كيف أتجنب تكتل السكر أثناء التخزين؟",how_to_store_product
"هل يجب غسل البيض قبل تخزينه؟",how_to_store_product
"ما هي أفضل طريقة لتخزين القهوة؟",how_to_store_product
"هل يمكن تخزين زيت الزيتون بالقرب من الموقد؟",how_to_store_product
"كيف أحافظ على قرمشة البسكويت؟",how_to_store_product
"هل يمكن تخزين العسل في الثلاجة؟",how_to_store_product
"ما هي الطريقة المثلى لحفظ المكسرات؟",how_to_store_product
"هل يجب حفظ الطماطم في الثلاجة؟",how_to_store_product
"كيف يمكنني منع تكون الثلج على الأطعمة المجمدة؟",how_to_store_product
"هل يمكن تخزين المعلبات المفتوحة في عبوتها؟",how_to_store_product
"إزاي أخزن التوابل عشان متفقدش نكهتها؟",how_to_store_product
"هل يجب حفظ الدقيق في وعاء محكم؟",how_to_store_product
"كيف أحافظ على الأفوكادو من أن يسود؟",how_to_store_product
"هل يمكن تخزين الشوكولاتة في الفريزر؟",how_to_store_product
